Model,Size,Repeat,Accuracy,Time,LogSize
Logistic,1000,10,0.85949177877429,1.3800000000046566,3
Logistic TAN,1000,10,0.8505231689088192,2.75,3
NB,1000,11,0.8246138515196811,0.2800000000279397,3
TAN,1000,11,0.8619830592924763,1.2800000000279397,3
Logistic,1000,11,0.8565022421524664,1.3599999999860302,3
Logistic TAN,1000,11,0.861484803188839,2.6700000000419095,3
NB,1000,12,0.8310911808669657,0.2800000000279397,3
TAN,1000,12,0.8599900348779272,1.290000000037253,3
Logistic,1000,12,0.8545092177379173,1.3599999999860302,3
Logistic TAN,1000,12,0.84853014449427,2.699999999953434,3
NB,1000,13,0.8276033881415047,0.2800000000279397,3
TAN,1000,13,0.85401096163428,1.4399999999441206,3
Logistic,1000,13,0.841056302939711,1.4699999999720603,3
Logistic TAN,1000,13,0.8495266567015446,2.7199999999720603,3
NB,1000,14,0.8415545590433483,0.27999999991152436,3
TAN,1000,14,0.8629795714997509,1.440000000060536,3
Logistic,1000,14,0.8555057299451918,1.3900000000139698,3
Logistic TAN,1000,14,0.8609865470852018,2.6600000000325963,3
NB,1000,15,0.804185351270553,0.2900000000372529,3
TAN,1000,15,0.8525161933233683,1.3900000000139698,3
Logistic,1000,15,0.8545092177379173,1.4100000000325963,3
Logistic TAN,1000,15,0.8475336322869955,2.7199999999720603,3
NB,1000,16,0.8305929247633284,0.2800000000279397,3
TAN,1000,16,0.8555057299451918,1.25,3
Logistic,1000,16,0.8525161933233683,1.4100000000325963,3
Logistic TAN,1000,16,0.8510214250124564,2.709999999962747,3
NB,1000,17,0.8231190832087693,0.2600000000093132,3
TAN,1000,17,0.8589935226706528,1.3699999999953434,3
Logistic,1000,17,0.852017937219731,1.4100000000325963,3
Logistic TAN,1000,17,0.8565022421524664,2.64000000001397,3
NB,1000,18,0.8370702541106129,0.2900000000372529,3
TAN,1000,18,0.8565022421524664,1.3500000000931323,3
Logistic,1000,18,0.8734429496761336,1.3900000000139698,3
Logistic TAN,1000,18,0.8579970104633782,2.7299999999813735,3
NB,1000,19,0.8300946686596911,0.2800000000279397,3
TAN,1000,19,0.8624813153961136,1.4200000000419095,3
Logistic,1000,19,0.8589935226706528,1.3399999999674037,3
Logistic TAN,1000,19,0.8639760837070254,2.700000000069849,3
NB,1000,20,0.8261086198305929,0.2800000000279397,3
TAN,1000,20,0.8495266567015446,1.4500000000698492,3
Logistic,1000,20,0.8450423517688092,1.3900000000139698,3
Logistic TAN,1000,20,0.8440458395615347,2.7299999999813735,3
NB,1000,21,0.8380667663178873,0.2800000000279397,3
TAN,1000,21,0.861484803188839,1.400000000023283,3
Logistic,1000,21,0.8425510712506228,1.3599999999860302,3
Logistic TAN,1000,21,0.8510214250124564,2.7199999999720603,3
NB,1000,22,0.8400597907324364,0.2800000000279397,3
TAN,1000,22,0.85401096163428,1.349999999976717,3
Logistic,1000,22,0.8495266567015446,1.440000000060536,3
Logistic TAN,1000,22,0.8604882909815645,2.669999999925494,3
NB,1000,23,0.8216243148978575,0.2800000000279397,3
TAN,1000,23,0.8629795714997509,1.25,3
Logistic,1000,23,0.852017937219731,1.4699999999720603,3
Logistic TAN,1000,23,0.8599900348779272,2.800000000046566,3
NB,1000,24,0.833582461385152,0.27000000001862645,3
TAN,1000,24,0.8714499252615845,1.3800000000046566,3
Logistic,1000,24,0.8674638764324863,1.3800000000046566,3
Logistic TAN,1000,24,0.8604882909815645,2.6899999999441206,3
NB,1000,25,0.8285999003487793,0.27999999991152436,3
TAN,1000,25,0.85401096163428,1.3699999999953434,3
Logistic,1000,25,0.8574987543597409,1.3900000000139698,3
Logistic TAN,1000,25,0.85949177877429,2.64000000001397,3
NB,1000,26,0.8320876930742401,0.2800000000279397,3
TAN,1000,26,0.8619830592924763,1.2199999999720603,3
Logistic,1000,26,0.8570004982561036,1.3699999999953434,3
Logistic TAN,1000,26,0.8599900348779272,2.580000000074506,3
NB,1000,27,0.8290981564524166,0.2900000000372529,3
TAN,1000,27,0.8450423517688092,1.4300000000512227,3
Logistic,1000,27,0.8545092177379173,1.3199999999487773,3
Logistic TAN,1000,27,0.8624813153961136,2.7200000000884756,3
NB,1000,28,0.8231190832087693,0.2900000000372529,3
TAN,1000,28,0.8495266567015446,1.5,3
Logistic,1000,28,0.8599900348779272,1.3800000000046566,3
Logistic TAN,1000,28,0.8579970104633782,2.6000000000931323,3
NB,1000,29,0.8266068759342302,0.2800000000279397,3
TAN,1000,29,0.8560039860488291,1.4200000000419095,3
Logistic,1000,29,0.8525161933233683,1.4300000000512227,3
Logistic TAN,1000,29,0.8609865470852018,2.7199999999720603,3
NB,1000,30,0.8261086198305929,0.2900000000372529,3
TAN,1000,30,0.8604882909815645,1.440000000060536,3
Logistic,1000,30,0.8574987543597409,1.4399999999441206,3
Logistic TAN,1000,30,0.8624813153961136,2.740000000107102,3
NB,1000,31,0.8380667663178873,0.2800000000279397,3
TAN,1000,31,0.8649725959143,1.3900000000139698,3
Logistic,1000,31,0.861484803188839,1.3900000000139698,3
Logistic TAN,1000,31,0.8560039860488291,2.6700000000419095,3
NB,1000,32,0.8276033881415047,0.2800000000279397,3
TAN,1000,32,0.8644743398106627,1.4500000000698492,3
Logistic,1000,32,0.8510214250124564,1.4200000000419095,3
Logistic TAN,1000,32,0.8589935226706528,2.7399999999906868,3
NB,1000,33,0.8226208271051321,0.2900000000372529,3
TAN,1000,33,0.8555057299451918,1.3399999999674037,3
Logistic,1000,33,0.8639760837070254,1.3600000001024455,3
Logistic TAN,1000,33,0.8589935226706528,2.7199999999720603,3
NB,1000,34,0.8290981564524166,0.27000000001862645,3
TAN,1000,34,0.8599900348779272,1.3599999999860302,3
Logistic,1000,34,0.85401096163428,1.409999999916181,3
Logistic TAN,1000,34,0.8565022421524664,2.830000000074506,3
NB,1000,35,0.8226208271051321,0.2800000000279397,3
TAN,1000,35,0.8530144494270054,1.3300000000745058,3
Logistic,1000,35,0.85401096163428,1.4199999999254942,3
Logistic TAN,1000,35,0.8480318883906328,2.730000000097789,3
NB,1000,36,0.8400597907324364,0.2800000000279397,3
TAN,1000,36,0.8555057299451918,1.2800000000279397,3
Logistic,1000,36,0.8500249128051819,1.3599999999860302,3
Logistic TAN,1000,36,0.8634778276033881,2.650000000023283,3
NB,1000,37,0.8251121076233184,0.2900000000372529,3
TAN,1000,37,0.8649725959143,1.3599999999860302,3
Logistic,1000,37,0.85949177877429,1.3699999999953434,3
Logistic TAN,1000,37,0.852017937219731,2.7199999999720603,3
NB,1000,38,0.8300946686596911,0.2900000000372529,3
TAN,1000,38,0.8555057299451918,1.2399999999906868,3
Logistic,1000,38,0.8609865470852018,1.3999999999068677,3
Logistic TAN,1000,38,0.8679621325361235,2.7200000000884756,3
NB,1000,39,0.8315894369706028,0.27000000001862645,3
TAN,1000,39,0.8634778276033881,1.4200000000419095,3
Logistic,1000,39,0.8510214250124564,1.4399999999441206,3
Logistic TAN,1000,39,0.8574987543597409,2.700000000069849,3
NB,1000,40,0.8261086198305929,0.2600000000093132,3
TAN,1000,40,0.8530144494270054,1.3000000000465661,3
Logistic,1000,40,0.85949177877429,1.349999999976717,3
Logistic TAN,1000,40,0.8624813153961136,2.599999999976717,3
NB,1000,41,0.8246138515196811,0.2800000000279397,3
TAN,1000,41,0.8629795714997509,1.4899999999906868,3
Logistic,1000,41,0.8574987543597409,1.3800000000046566,3
Logistic TAN,1000,41,0.8589935226706528,2.8399999999674037,3
NB,1000,42,0.8300946686596911,0.2800000000279397,3
TAN,1000,42,0.8694569008470354,1.2299999999813735,3
Logistic,1000,42,0.8570004982561036,1.3900000000139698,3
Logistic TAN,1000,42,0.8589935226706528,2.7800000000279397,3
NB,1000,43,0.8380667663178873,0.27000000001862645,3
TAN,1000,43,0.8604882909815645,1.4200000000419095,3
Logistic,1000,43,0.8545092177379173,1.4299999999348074,3
Logistic TAN,1000,43,0.8530144494270054,2.799999999930151,3
NB,1000,44,0.8211260587942202,0.27999999991152436,3
TAN,1000,44,0.85401096163428,1.2899999999208376,3
Logistic,1000,44,0.8565022421524664,1.4100000000325963,3
Logistic TAN,1000,44,0.85401096163428,2.75,3
NB,1000,45,0.8350772296960638,0.27999999991152436,3
TAN,1000,45,0.8619830592924763,1.4699999999720603,3
Logistic,1000,45,0.8460388639760837,1.3999999999068677,3
Logistic TAN,1000,45,0.8550074738415545,2.6899999999441206,3
NB,1000,46,0.8266068759342302,0.26999999990221113,3
TAN,1000,46,0.8535127055306427,1.3899999998975545,3
Logistic,1000,46,0.8634778276033881,1.3699999999953434,3
Logistic TAN,1000,46,0.8555057299451918,2.7199999999720603,3
NB,1000,47,0.8261086198305929,0.2900000000372529,3
TAN,1000,47,0.8510214250124564,1.3500000000931323,3
Logistic,1000,47,0.8500249128051819,1.3999999999068677,3
Logistic TAN,1000,47,0.8560039860488291,2.659999999916181,3
NB,1000,48,0.8251121076233184,0.2800000000279397,3
TAN,1000,48,0.85401096163428,1.2600000000093132,3
Logistic,1000,48,0.8390632785251619,1.459999999962747,3
Logistic TAN,1000,48,0.8515196811160937,2.7700000000186265,3
NB,1000,49,0.8375685102142502,0.27999999991152436,3
TAN,1000,49,0.8535127055306427,1.349999999976717,3
Logistic,1000,49,0.8679621325361235,1.349999999976717,3
Logistic TAN,1000,49,0.8604882909815645,2.7199999999720603,3
NB,1000,50,0.8266068759342302,0.2800000000279397,3
TAN,1000,50,0.8500249128051819,1.3800000000046566,3
Logistic,1000,50,0.8525161933233683,1.3900000000139698,3
Logistic TAN,1000,50,0.852017937219731,2.6600000000325963,3
NB,1000,51,0.8196312904833084,0.2800000000279397,3
TAN,1000,51,0.8555057299451918,1.349999999976717,3
Logistic,1000,51,0.8510214250124564,1.3699999999953434,3
Logistic TAN,1000,51,0.8465371200797209,2.6700000000419095,3
NB,1000,52,0.8355754857997011,0.27999999991152436,3
TAN,1000,52,0.8550074738415545,1.2799999999115244,3
Logistic,1000,52,0.861484803188839,1.3399999999674037,3
Logistic TAN,1000,52,0.8570004982561036,2.6199999999953434,3
NB,1000,53,0.8340807174887892,0.2800000000279397,3
TAN,1000,53,0.8530144494270054,1.4200000000419095,3
Logistic,1000,53,0.8465371200797209,1.3299999999580905,3
Logistic TAN,1000,53,0.8579970104633782,2.580000000074506,3
NB,1000,54,0.8166417538614849,0.2900000000372529,3
TAN,1000,54,0.85949177877429,1.290000000037253,3
Logistic,1000,54,0.8500249128051819,1.4699999999720603,3
Logistic TAN,1000,54,0.8475336322869955,2.700000000069849,3
NB,1000,55,0.8216243148978575,0.27999999991152436,3
TAN,1000,55,0.8555057299451918,1.3200000000651926,3
Logistic,1000,55,0.8579970104633782,1.3900000000139698,3
Logistic TAN,1000,55,0.8639760837070254,2.7299999999813735,3
NB,1000,56,0.820627802690583,0.2900000000372529,3
TAN,1000,56,0.8450423517688092,1.3800000000046566,3
Logistic,1000,56,0.8550074738415545,1.4200000000419095,3
Logistic TAN,1000,56,0.8565022421524664,2.7700000000186265,3
NB,1000,57,0.8330842052815147,0.27000000001862645,3
TAN,1000,57,0.8634778276033881,1.3000000000465661,3
Logistic,1000,57,0.8555057299451918,1.3699999999953434,3
Logistic TAN,1000,57,0.8574987543597409,2.6700000000419095,3
NB,1000,58,0.8261086198305929,0.2800000000279397,3
TAN,1000,58,0.8634778276033881,1.3300000000745058,3
Logistic,1000,58,0.8599900348779272,1.4399999999441206,3
Logistic TAN,1000,58,0.8704534130543099,2.7800000000279397,3
NB,1000,59,0.8285999003487793,0.27999999991152436,3
TAN,1000,59,0.8574987543597409,1.2799999999115244,3
Logistic,1000,59,0.85401096163428,1.3699999999953434,3
Logistic TAN,1000,59,0.8574987543597409,2.6199999999953434,3
NB,1000,60,0.8285999003487793,0.2800000000279397,3
TAN,1000,60,0.8515196811160937,1.3399999999674037,3
Logistic,1000,60,0.8589935226706528,1.3900000000139698,3
Logistic TAN,1000,60,0.8550074738415545,2.709999999962747,3
NB,1000,61,0.828101644245142,0.2800000000279397,3
TAN,1000,61,0.8604882909815645,1.309999999939464,3
Logistic,1000,61,0.8579970104633782,1.440000000060536,3
Logistic TAN,1000,61,0.8579970104633782,2.709999999962747,3
NB,1000,62,0.828101644245142,0.2800000000279397,3
TAN,1000,62,0.8654708520179372,1.3900000000139698,3
Logistic,1000,62,0.84853014449427,1.4100000000325963,3
Logistic TAN,1000,62,0.85949177877429,2.7199999999720603,3
NB,1000,63,0.8300946686596911,0.27000000001862645,3
TAN,1000,63,0.8535127055306427,1.3900000000139698,3
Logistic,1000,63,0.8560039860488291,1.4200000000419095,3
Logistic TAN,1000,63,0.85949177877429,2.849999999976717,3
NB,1000,64,0.8276033881415047,0.27999999991152436,3
TAN,1000,64,0.8644743398106627,1.3300000000745058,3
Logistic,1000,64,0.8375685102142502,1.3199999999487773,3
Logistic TAN,1000,64,0.8465371200797209,2.60999999998603,3
NB,1000,65,0.8266068759342302,0.2800000000279397,3
TAN,1000,65,0.8555057299451918,1.3900000000139698,3
Logistic,1000,65,0.861484803188839,1.3399999999674037,3
Logistic TAN,1000,65,0.8579970104633782,2.7800000000279397,3
NB,1000,66,0.8201295465869457,0.2800000000279397,3
TAN,1000,66,0.85949177877429,1.3900000000139698,3
Logistic,1000,66,0.8619830592924763,1.4300000000512227,3
Logistic TAN,1000,66,0.8619830592924763,2.690000000060536,3
NB,1000,67,0.8320876930742401,0.2800000000279397,3
TAN,1000,67,0.8565022421524664,1.3399999999674037,3
Logistic,1000,67,0.861484803188839,1.4200000000419095,3
Logistic TAN,1000,67,0.8589935226706528,2.699999999953434,3
NB,1000,68,0.8276033881415047,0.2800000000279397,3
TAN,1000,68,0.8649725959143,1.3599999999860302,3
Logistic,1000,68,0.8609865470852018,1.4100000000325963,3
Logistic TAN,1000,68,0.8525161933233683,2.7399999999906868,3
NB,1000,69,0.8300946686596911,0.27999999991152436,3
TAN,1000,69,0.8560039860488291,1.290000000037253,3
Logistic,1000,69,0.8460388639760837,1.4300000000512227,3
Logistic TAN,1000,69,0.85949177877429,2.7399999999906868,3
NB,1000,70,0.8310911808669657,0.2599999998928979,3
TAN,1000,70,0.8560039860488291,1.3300000000745058,3
Logistic,1000,70,0.8560039860488291,1.4499999999534339,3
Logistic TAN,1000,70,0.8604882909815645,2.75,3
NB,1000,71,0.8236173393124065,0.2800000000279397,3
TAN,1000,71,0.8440458395615347,1.4299999999348074,3
Logistic,1000,71,0.8644743398106627,1.3599999999860302,3
Logistic TAN,1000,71,0.85949177877429,2.7600000000093132,3
NB,1000,72,0.833582461385152,0.2900000000372529,3
TAN,1000,72,0.8584952665670155,1.400000000023283,3
Logistic,1000,72,0.8515196811160937,1.3399999999674037,3
Logistic TAN,1000,72,0.8644743398106627,2.64000000001397,3
NB,1000,73,0.817140009965122,0.2800000000279397,3
TAN,1000,73,0.8425510712506228,1.4699999999720603,3
Logistic,1000,73,0.8545092177379173,1.3599999999860302,3
Logistic TAN,1000,73,0.8565022421524664,2.75,3
NB,1000,74,0.8196312904833084,0.2800000000279397,3
TAN,1000,74,0.8599900348779272,1.3900000000139698,3
Logistic,1000,74,0.8570004982561036,1.349999999976717,3
Logistic TAN,1000,74,0.8604882909815645,2.6600000000325963,3
NB,1000,75,0.8325859491778774,0.2900000000372529,3
TAN,1000,75,0.8599900348779272,1.4300000000512227,3
Logistic,1000,75,0.8560039860488291,1.4200000000419095,3
Logistic TAN,1000,75,0.8644743398106627,2.7899999999208376,3
NB,1000,76,0.8385650224215246,0.2800000000279397,3
TAN,1000,76,0.8530144494270054,1.2899999999208376,3
Logistic,1000,76,0.8500249128051819,1.3699999999953434,3
Logistic TAN,1000,76,0.8525161933233683,2.7299999999813735,3
NB,1000,77,0.8295964125560538,0.2800000000279397,3
TAN,1000,77,0.8570004982561036,1.4100000000325963,3
Logistic,1000,77,0.8599900348779272,1.400000000023283,3
Logistic TAN,1000,77,0.8560039860488291,2.64000000001397,3
NB,1000,78,0.8300946686596911,0.27999999991152436,3
TAN,1000,78,0.8530144494270054,1.3300000000745058,3
Logistic,1000,78,0.852017937219731,1.3699999999953434,3
Logistic TAN,1000,78,0.8455406078724464,2.6799999999348074,3
NB,1000,79,0.8231190832087693,0.2800000000279397,3
TAN,1000,79,0.8599900348779272,1.4899999999906868,3
Logistic,1000,79,0.861484803188839,1.5,3
Logistic TAN,1000,79,0.8599900348779272,2.8699999999953434,3
NB,1000,80,0.8300946686596911,0.27999999991152436,3
TAN,1000,80,0.8579970104633782,1.3899999998975545,3
Logistic,1000,80,0.8649725959143,1.3199999999487773,3
Logistic TAN,1000,80,0.85949177877429,2.64000000001397,3
NB,1000,81,0.8400597907324364,0.27999999991152436,3
TAN,1000,81,0.8624813153961136,1.5,3
Logistic,1000,81,0.8624813153961136,1.4100000000325963,3
Logistic TAN,1000,81,0.8659691081215745,2.700000000069849,3
NB,1000,82,0.8216243148978575,0.2800000000279397,3
TAN,1000,82,0.8495266567015446,1.3399999999674037,3
Logistic,1000,82,0.8644743398106627,1.3199999999487773,3
Logistic TAN,1000,82,0.8609865470852018,2.64000000001397,3
NB,1000,83,0.8305929247633284,0.27999999991152436,3
TAN,1000,83,0.8440458395615347,1.3900000000139698,3
Logistic,1000,83,0.8460388639760837,1.3999999999068677,3
Logistic TAN,1000,83,0.8515196811160937,2.60999999998603,3
NB,1000,84,0.8355754857997011,0.2800000000279397,3
TAN,1000,84,0.8659691081215745,1.3699999999953434,3
Logistic,1000,84,0.8584952665670155,1.4300000000512227,3
Logistic TAN,1000,84,0.8574987543597409,2.669999999925494,3
NB,1000,85,0.8300946686596911,0.2800000000279397,3
TAN,1000,85,0.8619830592924763,1.3900000000139698,3
Logistic,1000,85,0.8579970104633782,1.4299999999348074,3
Logistic TAN,1000,85,0.8589935226706528,2.75,3
NB,1000,86,0.8166417538614849,0.2800000000279397,3
TAN,1000,86,0.8639760837070254,1.4799999999813735,3
Logistic,1000,86,0.8455406078724464,1.3599999999860302,3
Logistic TAN,1000,86,0.8420528151469856,2.7399999999906868,3
NB,1000,87,0.8365719980069756,0.27999999991152436,3
TAN,1000,87,0.8644743398106627,1.3300000000745058,3
Logistic,1000,87,0.8470353761833582,1.3599999999860302,3
Logistic TAN,1000,87,0.85949177877429,2.7299999999813735,3
NB,1000,88,0.8276033881415047,0.27000000001862645,3
TAN,1000,88,0.8515196811160937,1.2600000000093132,3
Logistic,1000,88,0.85401096163428,1.4699999999720603,3
Logistic TAN,1000,88,0.8584952665670155,2.8399999999674037,3
NB,1000,89,0.8136522172396612,0.2600000000093132,3
TAN,1000,89,0.8475336322869955,1.2800000000279397,3
Logistic,1000,89,0.8574987543597409,1.3599999999860302,3
Logistic TAN,1000,89,0.8525161933233683,2.64000000001397,3
NB,1000,90,0.8176382660687593,0.2900000000372529,3
TAN,1000,90,0.8535127055306427,1.2600000000093132,3
Logistic,1000,90,0.8570004982561036,1.440000000060536,3
Logistic TAN,1000,90,0.8574987543597409,2.8399999999674037,3
