model,true_label,predicted_label,log_prob,entropy,is_ood
nb,6,6,-107.0476302775261,-1.0000000826903531e-10,FALSE
nb,5,3,-168.3254014218107,1.827727477265031e-7,TRUE
nb,5,8,-235.66268384000014,-9.965759758079288e-11,TRUE
nb,4,4,-181.85435974529855,-9.999988930993227e-11,FALSE
nb,6,6,-107.65731345266126,-1.000000082683913e-10,FALSE
nb,0,0,-170.73445841239325,-1.000000082690371e-10,FALSE
nb,5,3,-137.2855830702377,0.19273850964984132,TRUE
nb,5,3,-150.14151546309503,1.4560307966746289e-8,TRUE
nb,4,4,-111.2805576761724,-9.80354025642462e-11,FALSE
nb,6,6,-107.94737716968511,-1.0000000826903581e-10,FALSE
nb,0,0,-141.13418315282183,-1.000000082690371e-10,FALSE
nb,5,3,-154.98515930456526,0.006418027970706027,TRUE
nb,5,8,-142.34854604227093,4.914536058776659e-5,TRUE
nb,4,9,-116.82797561697394,6.161577787127485e-4,FALSE
nb,6,6,-127.11341788176047,7.180345679372868e-6,FALSE
nb,0,0,-163.04119792385347,0.16611065164740846,FALSE
nb,5,8,-184.7233437734494,6.907654155399606e-10,TRUE
nb,5,3,-181.287394982087,0.3054588412340593,TRUE
nb,1,1,-54.36378588669251,-1.000000082690371e-10,FALSE
nb,8,8,-130.78617380108355,-9.999988268021459e-11,FALSE
nb,2,2,-166.59487204681912,-1.000000082690371e-10,FALSE
nb,5,0,-249.99928009214867,6.694865086859371e-4,TRUE
nb,5,0,-263.3352533500485,-5.149242656889716e-11,TRUE
nb,1,1,-47.06859646755472,-1.000000082690371e-10,FALSE
nb,0,0,-195.78483894621675,-1.000000082690371e-10,FALSE
nb,8,3,-197.67543649287526,0.03893636307549305,FALSE
nb,5,3,-191.0411726872095,-9.95552404870436e-11,TRUE
nb,0,0,-138.98729750583627,-1.000000082690371e-10,FALSE
nb,3,3,-124.8543919965993,-1.000000082690371e-10,FALSE
nb,0,0,-146.66975167157293,-1.000000082690371e-10,FALSE
nb,6,4,-167.30425777756417,1.7573359780071317e-4,FALSE
nb,7,7,-142.8185188186618,-1.0000000826901521e-10,FALSE
nb,5,8,-212.50265532852967,9.251616293484962e-5,TRUE
nb,2,2,-179.4292724522321,-9.997305043241773e-11,FALSE
nb,0,0,-201.444163771035,-1.000000082690371e-10,FALSE
nb,4,9,-104.73607157941767,0.005590708767550504,FALSE
nb,3,3,-118.47316808250415,-9.99987291360455e-11,FALSE
nb,9,9,-93.3370517266168,-1.0000000752233863e-10,FALSE
nb,4,4,-167.93886073030325,1.379132070752254e-7,FALSE
nb,0,0,-151.01517527799217,-1.000000082690371e-10,FALSE
nb,1,1,-53.29840459770887,-1.000000082690371e-10,FALSE
tan,9,9,-88.31141402520751,1.1750277271423698e-9,FALSE
tan,6,6,-149.11897627797705,0.364409544630573,FALSE
tan,3,3,-103.77535982951446,-9.996952960501318e-11,FALSE
tan,6,2,-182.4992273949557,3.9678842098940625e-8,FALSE
tan,6,6,-136.30439009682067,-1.0000000702239413e-10,FALSE
tan,0,0,-97.53336912314825,-1.0000000826903541e-10,FALSE
tan,0,0,-78.11233977053628,-1.0000000826093889e-10,FALSE
tan,0,0,-88.31237129783987,-1.0000000826501704e-10,FALSE
tan,6,6,-95.17912930829063,-1.0000000825849913e-10,FALSE
tan,9,9,-75.25992310430578,2.3132901252719427e-9,FALSE
tan,6,6,-81.56769899416736,-1.000000081522674e-10,FALSE
tan,2,2,-133.34903608224153,-1.000000082690371e-10,FALSE
tan,2,0,-93.61310302430329,7.5187297784432175e-6,FALSE
tan,4,4,-141.31708215677656,2.975579796895731e-10,FALSE
tan,0,0,-118.81804630521368,-9.998754214279628e-11,FALSE
tan,3,8,-113.05259201731603,0.01007053425520569,FALSE
tan,1,1,-48.592247082500656,-9.998623227917157e-11,FALSE
tan,6,2,-172.6070198598553,5.165397781132888e-5,FALSE
tan,9,9,-113.37345012829206,2.364535681921306e-4,FALSE
tan,6,6,-85.93750325548616,-9.99999994201806e-11,FALSE
tan,2,2,-120.63905718853701,-1.000000082690371e-10,FALSE
tan,2,2,-126.08199308444841,-1.000000082690371e-10,FALSE
tan,4,7,-104.54805870843505,0.8189310936060717,FALSE
tan,9,4,-103.59852641544633,0.12146436599294062,FALSE
tan,6,6,-118.43128637174577,-7.789750675493487e-11,FALSE
tan,2,2,-121.56053010044236,2.358255586805715e-8,FALSE
tan,0,0,-106.54302223481595,-1.0000000826901796e-10,FALSE
tan,3,3,-158.71819203242455,8.009276807170013e-5,FALSE
tan,8,8,-141.20535232113966,0.28205761914296534,FALSE
tan,3,3,-123.0865327883586,-9.998921585525771e-11,FALSE
tan,7,7,-59.33925540972926,-1.0000000792541925e-10,FALSE
tan,0,0,-116.41883364979401,-1.0000000826898402e-10,FALSE
tan,5,8,-191.90831593889448,0.015925691446038295,TRUE
tan,0,0,-139.81655935397862,-1.0000000826891849e-10,FALSE
tan,7,7,-65.75248257000635,3.3104390715349183e-10,FALSE
tan,9,9,-96.5415949418845,-9.995832384955561e-11,FALSE
tan,5,4,-187.2382903921395,0.5550026125326644,TRUE
tan,0,0,-135.5679853210399,-1.00000008260926e-10,FALSE
tan,0,0,-129.77094110906796,-1.000000082690365e-10,FALSE
tan,7,7,-81.89957462742214,-9.999989841722433e-11,FALSE
tan,0,0,-88.9351386092774,-1.0000000826725134e-10,FALSE
tan,8,2,-198.74744464142663,0.001391073298948421,FALSE
tan,1,1,-15.59797959668346,-1.000000082689773e-10,FALSE
tan,0,0,-73.34529313846633,-1.0000000826903706e-10,FALSE
tan,7,7,-80.98904288953466,-1.0000000826903553e-10,FALSE
tan,1,1,-32.9133084434739,-1.0000000559314069e-10,FALSE
tan,0,0,-91.32940489684017,-1.000000082690371e-10,FALSE
tan,4,4,-108.47315689015858,0.7021988421593226,FALSE
tan,2,2,-166.54805802215384,2.341461659850078e-9,FALSE
tan,0,0,-124.79118461959517,-1.0000000282149768e-10,FALSE
tan,8,3,-144.0474679659402,1.7733328727699327e-4,FALSE
tan,5,3,-169.45714707304444,1.6724992707252352e-4,TRUE
tan,1,2,-112.56929487702492,0.7779586531159288,FALSE
tan,2,3,-174.14714103926215,3.162298243323005e-4,FALSE
tan,0,0,-91.20081278008072,-1.000000082690371e-10,FALSE
tan,6,6,-95.47145086821614,-8.028729203566101e-11,FALSE
tan,5,8,-99.76608726252655,0.040954366478433056,TRUE
tan,9,9,-71.71286110934894,-9.983475695604402e-11,FALSE
tan,2,2,-151.11016985808263,-1.0000000826903709e-10,FALSE
tan,0,0,-109.33708773935409,-1.000000082690371e-10,FALSE
tan,9,9,-78.89958714000197,1.941190737893104e-9,FALSE
tan,0,0,-107.30835321705894,-1.000000082690371e-10,FALSE
tan,4,4,-138.51791266780785,-9.58282169841241e-11,FALSE
tan,2,2,-140.87891834017998,1.1856262391021938e-6,FALSE
tan,0,0,-111.71546438854155,-1.0000000826898786e-10,FALSE
tan,9,9,-91.94320443549346,1.3662660837399996e-7,FALSE
tan,1,1,-16.984434402214195,-1.0000000826779167e-10,FALSE
tan,2,2,-210.1695307249088,-9.099716186086619e-11,FALSE
tan,2,2,-140.7479892422359,-1.000000082690371e-10,FALSE
tan,1,1,-27.220121696958277,-1.0000000826897875e-10,FALSE
tan,8,8,-123.7633958899811,7.645558343023477e-6,FALSE
tan,3,3,-98.72019784771504,-1.000000082690364e-10,FALSE
tan,7,7,-90.3568201303888,-9.792725949088653e-11,FALSE
tan,2,2,-122.03277375760008,-1.000000082690371e-10,FALSE
tan,0,0,-81.82816158832125,-1.0000000826555156e-10,FALSE
tan,9,9,-107.91072456257952,6.567526016049714e-7,FALSE
tan,0,0,-94.05629632096205,-9.999991894085797e-11,FALSE
tan,1,1,-32.54222105826283,-1.000000079182298e-10,FALSE
tan,2,2,-161.53670850650684,-9.995490815350804e-11,FALSE
tan,1,1,-57.631388466210694,-9.999997694811331e-11,FALSE
tan,2,2,-134.14805256221246,-1.0000000826903155e-10,FALSE
tan,0,0,-136.76617539195055,-1.0000000823091913e-10,FALSE
tan,7,7,-71.31619419758785,1.4715281312295234e-8,FALSE
tan,2,2,-142.89486871758777,-1.0000000824853941e-10,FALSE
tan,0,0,-124.37807593825953,0.0014121005068609372,FALSE
tan,6,6,-147.8268936943142,4.5339866205866565e-7,FALSE
tan,7,7,-104.8609718435951,-9.927704519004781e-11,FALSE
tan,8,3,-163.95043724553184,-9.770427842772311e-11,FALSE
tan,2,2,-119.01780011866286,-9.999999791952314e-11,FALSE
tan,0,0,-106.52664487187215,-1.000000082690371e-10,FALSE
tan,9,9,-76.34971789588967,1.3598305783476586e-5,FALSE
tan,0,0,-89.90564180003642,-1.0000000826801658e-10,FALSE
tan,4,4,-103.25215684039837,6.595964561209084e-7,FALSE
tan,8,2,-236.61996724452126,0.007470507855832197,FALSE
tan,2,2,-109.39272190071074,7.684712228546054e-7,FALSE
tan,0,0,-89.03505998054976,-1.000000082690371e-10,FALSE
tan,7,7,-60.99625489350416,3.3823660813103497e-11,FALSE
tan,0,0,-83.66249881120577,-1.0000000826903382e-10,FALSE
tan,0,0,-95.96023707319051,-1.0000000826649659e-10,FALSE
tan,9,9,-87.58383356459076,-9.953355798819992e-11,FALSE
tan,0,0,-97.80539330449503,-1.0000000825092685e-10,FALSE
tan,6,6,-165.94676799953282,3.8132812646850847e-4,FALSE
tan,7,7,-56.1605563954126,-9.991124355588004e-11,FALSE
tan,3,3,-98.25862144263823,8.82379351318156e-4,FALSE
tan,0,0,-89.17350240914458,-1.0000000819969252e-10,FALSE
tan,7,7,-59.059001865179496,7.2947445706848e-5,FALSE
tan,2,2,-110.01755955228471,-1.000000082690371e-10,FALSE
tan,8,8,-118.97447008279245,-9.688621298371313e-11,FALSE
tan,9,4,-135.0008600259018,0.5050884819266952,FALSE
tan,4,9,-94.51500954744373,0.011101313121060908,FALSE
tan,3,3,-119.28877252290724,-8.504479460783828e-11,FALSE
tan,3,3,-125.78194000788102,2.104574237211457e-9,FALSE
tan,9,9,-77.15618570517192,-9.998184934791514e-11,FALSE
tan,9,9,-77.73381999347427,-9.996269430788587e-11,FALSE
tan,7,7,-60.501932086041016,3.8333805818733416e-5,FALSE
tan,0,0,-96.72067180621322,-9.999999288397545e-11,FALSE
tan,5,6,-132.61246532463642,0.07577748826077457,TRUE
tan,9,9,-93.42207157313278,2.0097677887816265e-5,FALSE
tan,9,9,-88.4635348738672,3.086355038116149e-6,FALSE
tan,6,6,-93.09746641210253,-1.0000000826718392e-10,FALSE
tan,8,8,-159.60393895457042,6.732120078240683e-10,FALSE
tan,5,3,-188.3859667842514,-9.120080711428626e-11,TRUE
tan,3,2,-204.95062528167773,0.03059298136207944,FALSE
tan,0,0,-105.01389581152823,-1.000000082690371e-10,FALSE
tan,6,6,-121.68766723568548,-9.999992099675194e-11,FALSE
tan,8,8,-134.0066858756902,1.2656025105704315e-10,FALSE
tan,5,6,-123.348012909758,1.1462841271567216e-4,TRUE
tan,6,6,-71.75834873753855,8.299427911307833e-6,FALSE
tan,1,1,-20.636961839595497,-1.0000000506136924e-10,FALSE
tan,4,4,-68.80386056589514,0.47590698827927513,FALSE
tan,8,8,-192.313747766677,-8.398238102151706e-11,FALSE
tan,5,4,-193.66138961231914,1.599595731973478e-9,TRUE
tan,0,0,-148.24997318428555,8.023686631528467e-6,FALSE
tan,1,1,-35.96333038022828,-9.999983060140754e-11,FALSE
tan,6,4,-134.18347341633844,0.019136561278318365,FALSE
tan,9,7,-105.50064710049172,5.477704521211158e-8,FALSE
tan,0,0,-121.95561926570036,-1.000000082690371e-10,FALSE
tan,0,0,-90.02789310676042,-1.000000082690371e-10,FALSE
tan,7,7,-93.82917650641629,-1.0000000445111435e-10,FALSE
tan,7,7,-70.73497776461295,-9.996692389069042e-11,FALSE
tan,9,9,-100.2891457706186,1.1729541593757055e-4,FALSE
tan,6,6,-111.23445766301296,-1.0000000623178015e-10,FALSE
tan,6,6,-87.96775793884333,-9.999990389572153e-11,FALSE
tan,3,3,-159.1530246536052,5.325242812501441e-10,FALSE
tan,3,3,-163.16642035396958,9.062019141330321e-10,FALSE
tan,2,2,-194.84858818926682,5.8257768614168936e-8,FALSE
tan,7,7,-128.04256256330262,-9.999599728067276e-11,FALSE
tan,5,2,-211.29807203061398,2.7032577416535614e-4,TRUE
tan,0,0,-106.81196442484628,-1.0000000749271398e-10,FALSE
tan,9,9,-75.86201452212622,1.6917047821800184e-5,FALSE
tan,6,6,-77.30422231879696,-1.0000000764111905e-10,FALSE
tan,2,2,-121.15425474593019,-8.125858786229792e-11,FALSE
tan,2,2,-128.39961881499266,-1.000000082674541e-10,FALSE
tan,4,4,-69.01394438714608,2.5177096603924997e-7,FALSE
tan,8,8,-138.67806548502577,0.6780078704684928,FALSE
tan,9,9,-75.65272669451566,8.485712279070085e-7,FALSE
tan,1,1,-41.06034310759431,-9.99988616468566e-11,FALSE
tan,0,9,-92.1453932027903,0.6070565294060308,FALSE
tan,1,1,-30.758544684723848,-1.0000000826903245e-10,FALSE
tan,0,0,-156.84352836425887,2.2859980019214232e-4,FALSE
tan,2,2,-165.34664714209703,0.009148905044594938,FALSE
tan,9,4,-156.00567722828995,0.690782563026396,FALSE
tan,0,0,-137.22432491352362,-9.2423869738845e-11,FALSE
tan,6,6,-147.04810046574514,2.889008362420946e-9,FALSE
tan,0,9,-112.333016966379,0.12419431485057357,FALSE
tan,2,2,-125.69080387388314,5.567185377340499e-10,FALSE
tan,9,9,-106.45402123651958,0.04125301136096133,FALSE
tan,0,0,-101.11548089866415,-7.046746507379572e-11,FALSE
tan,3,3,-105.7330876030396,-9.974104012114545e-11,FALSE
tan,3,3,-117.12913452931714,-5.1628601852372825e-11,FALSE
tan,4,4,-91.9555442097256,-9.527721685208813e-11,FALSE
tan,0,0,-87.91500455679183,-1.0000000588028805e-10,FALSE
tan,9,9,-85.6579676474157,1.9451611541455983e-7,FALSE
tan,0,0,-97.73336645466269,-9.62930448583137e-11,FALSE
tan,4,4,-136.21418353300504,4.085591385313908e-11,FALSE
tan,0,0,-79.21861339595648,-1.0000000826903701e-10,FALSE
tan,8,8,-116.09844581537504,0.006555230686222331,FALSE
tan,6,6,-192.51177697706757,0.013345733216990008,FALSE
tan,0,0,-87.55427268292267,-1.0000000826852827e-10,FALSE
tan,4,4,-97.63431586666533,-9.999998721813388e-11,FALSE
tan,1,1,-11.195097919916817,-1.0000000826884224e-10,FALSE
tan,0,0,-85.78196998846742,7.802779895763426e-9,FALSE
tan,6,4,-115.96680924693744,0.3487543007637197,FALSE
tan,0,0,-96.14899511436154,-1.0000000826819954e-10,FALSE
tan,4,4,-93.96455957797943,2.942778488648356e-10,FALSE
tan,0,0,-92.91450159380094,0.08998702177021958,FALSE
tan,6,6,-89.22960805531451,-9.999999741874264e-11,FALSE
tan,4,4,-86.61265507716374,4.564780650786381e-5,FALSE
tan,1,1,-16.753807300121917,-1.0000000826838616e-10,FALSE
tan,4,4,-104.14934426286585,-9.999999465998448e-11,FALSE
tan,1,1,-20.687163682449178,-1.000000082690116e-10,FALSE
tan,0,8,-97.8550525927086,0.6589518841060258,FALSE
tan,1,1,-12.283799354318527,-1.000000082683593e-10,FALSE
tan,0,0,-84.31688531666614,-1.0000000825737474e-10,FALSE
tan,4,4,-168.8656493004532,4.236307495442758e-5,FALSE
tan,5,6,-130.22739825774673,1.2207452665800506e-8,TRUE
tan,7,7,-72.5424022854239,9.332069036226857e-9,FALSE
tan,2,2,-126.88214967644002,-1.000000082690371e-10,FALSE
tan,8,8,-125.71296731777335,0.7301296522059676,FALSE
tan,6,6,-170.64994492169248,0.15303084307407,FALSE
tan,3,8,-129.8344212169294,0.0394294057457041,FALSE
tan,1,4,-58.045432364903995,0.1794581907994517,FALSE
tan,8,8,-99.09524829773282,-8.277399149908745e-11,FALSE
tan,0,0,-73.22975291714604,-9.999981543925716e-11,FALSE
tan,5,3,-155.2383302600344,0.1259851924111989,TRUE
tan,0,0,-77.55285668282059,-9.999981222036776e-11,FALSE
tan,1,1,-28.523154365781345,-1.0000000826903659e-10,FALSE
tan,8,8,-131.28321547027238,-9.999552242424301e-11,FALSE
tan,0,0,-105.81327229684202,-1.000000082690371e-10,FALSE
tan,0,0,-116.08135690405155,-1.0000000826903679e-10,FALSE
tan,1,1,-53.229609969194634,3.1502610938713843e-12,FALSE
tan,3,3,-105.6065610362053,7.43477317637872e-8,FALSE
tan,8,8,-110.34647474292294,1.0149828673103498e-7,FALSE
tan,0,0,-104.98672412855316,0.0040554482087833766,FALSE
tan,2,8,-105.4366418323492,0.23186971771868092,FALSE
tan,0,8,-112.82721195263214,0.28860463066256764,FALSE
tan,6,6,-91.19225005378823,-5.6689314118884296e-11,FALSE
tan,8,8,-105.26849171900359,2.2936150120209765e-6,FALSE
tan,0,0,-184.12957234939321,0.0016125698794042776,FALSE
tan,9,9,-72.51782456893118,4.3248671019109066e-10,FALSE
tan,0,0,-94.35761865786202,-1.0000000818384836e-10,FALSE
tan,9,9,-98.86183014722093,0.0014815089303791208,FALSE
tan,8,8,-121.96246717471871,2.1005206421432864e-10,FALSE
tan,0,0,-97.00083746269252,-1.0000000826849697e-10,FALSE
tan,3,3,-157.89519343529696,-1.0000000826878056e-10,FALSE
tan,2,2,-150.22925431536092,-1.0000000667590441e-10,FALSE
tan,1,1,-35.861069667786836,-9.999998155754892e-11,FALSE
tan,8,8,-157.96946171052355,0.019075910117764137,FALSE
tan,0,0,-86.2904455056945,-9.402101667829223e-11,FALSE
tan,3,3,-104.34000193126545,-9.999919032278769e-11,FALSE
tan,2,2,-111.07861493417465,-9.99710805509888e-11,FALSE
tan,2,2,-112.29066806875042,-9.994834340995129e-11,FALSE
tan,4,4,-74.35737677832755,0.003552371643000117,FALSE
tan,1,6,-98.07276501788903,3.731823102121442e-6,FALSE
tan,2,2,-111.72299137320611,3.5429185852272627e-9,FALSE
tan,9,9,-69.85327496146203,7.987752116724346e-4,FALSE
tan,6,6,-116.7024792439167,4.847672979970516e-10,FALSE
tan,4,4,-107.01155300736373,1.7714342694951956e-8,FALSE
tan,1,1,-27.13140887210236,-1.0000000824883787e-10,FALSE
tan,5,8,-156.01029106885343,4.615997260908878e-5,TRUE
tan,2,2,-126.20696888284171,-9.994635998653698e-11,FALSE
tan,5,3,-140.8588020346545,-9.948369369665051e-11,TRUE
tan,5,3,-122.72293604538713,6.425813184340045e-10,TRUE
tan,1,1,-32.669817070179256,-1.000000068257603e-10,FALSE
tan,6,6,-142.92606735367386,8.293921029332269e-11,FALSE
tan,4,4,-85.90010743594856,-9.840707962532726e-11,FALSE
tan,5,8,-153.75370895679816,-9.988599086844027e-11,TRUE
tan,5,8,-118.95412675697898,0.00688734923343244,TRUE
tan,1,1,-36.16221286643142,-1.0000000790029563e-10,FALSE
tan,0,0,-83.10987802620033,6.10928878757239e-10,FALSE
tan,1,1,-35.94735563992568,-9.999831664740432e-11,FALSE
tan,8,8,-155.5857256050415,0.07864976500279092,FALSE
tan,4,4,-120.0268433604655,-6.722779346251461e-11,FALSE
tan,9,8,-135.44724892871133,0.0979909583158658,FALSE
tan,8,8,-180.26030753440745,0.008117805354568956,FALSE
tan,4,4,-112.03291922368534,-9.968655977048851e-11,FALSE
tan,6,6,-127.62238804832072,1.5588918805008413e-7,FALSE
tan,0,0,-118.80843695527177,-9.970308333374837e-11,FALSE
tan,4,4,-78.79106079845708,5.470454641980757e-7,FALSE
tan,8,8,-131.77234977785378,0.004548065762269639,FALSE
tan,4,4,-75.75238385560576,1.532803344961782e-6,FALSE
tan,7,7,-48.57095441159262,0.589087878862724,FALSE
tan,7,7,-49.40252608685875,4.25789296932881e-7,FALSE
tan,0,0,-77.12669615890731,-1.0000000826903687e-10,FALSE
tan,8,8,-152.61680066203644,0.6546480914778248,FALSE
tan,4,4,-88.01378092915378,2.5444326335520405e-4,FALSE
tan,0,0,-116.40526529207506,2.438400638321615e-5,FALSE
tan,9,9,-130.84267420463712,0.015374054444341973,FALSE
tan,2,3,-190.40257187969678,0.08595006353351946,FALSE
tan,8,3,-150.65742000341243,0.09385503978646823,FALSE
tan,4,4,-170.4677409932159,5.126893709203076e-6,FALSE
tan,6,6,-110.59816056212442,-1.0000000824540132e-10,FALSE
tan,0,0,-115.45552501218053,-1.0000000826903709e-10,FALSE
tan,1,1,-19.46716884605045,-1.0000000826902974e-10,FALSE
tan,2,2,-109.62480963442417,-1.0000000528762413e-10,FALSE
tan,3,3,-88.39412110649431,9.015109352690077e-7,FALSE
tan,6,6,-69.26837135948628,-9.964206994606374e-11,FALSE
tan,6,6,-76.25258658970749,-9.657881354128245e-11,FALSE
tan,6,6,-94.26837556592974,-9.999997170782975e-11,FALSE
tan,2,3,-153.4603062138599,-3.9731936903856133e-11,FALSE
tan,3,3,-112.96831120088608,1.029274869064723e-6,FALSE
tan,2,2,-120.38294041143101,0.01748944482745858,FALSE
tan,0,0,-140.55964693324376,-1.0000000818907036e-10,FALSE
tan,6,6,-142.1074296156412,1.7196694523444284e-7,FALSE
tan,6,6,-81.89845664045033,-9.999852246191677e-11,FALSE
tan,8,8,-122.61836805804957,-9.97526191234839e-11,FALSE
tan,2,2,-130.04836680731643,0.864356714398911,FALSE
tan,0,0,-112.1841781027766,-1.0000000826903553e-10,FALSE
tan,1,1,-34.71593408423279,-1.00000008268683e-10,FALSE
tan,7,7,-107.06844862127274,2.0900118099715924e-7,FALSE
tan,9,9,-86.58769806757176,-9.999945184394273e-11,FALSE
tan,9,9,-77.61452231107044,-9.680805374523436e-11,FALSE
tan,7,7,-66.13644235858058,-9.058061342996083e-11,FALSE
tan,3,3,-124.79808281653112,-1.000000082016798e-10,FALSE
tan,7,7,-56.84246827560417,1.286945411756462e-4,FALSE
tan,9,9,-75.28389669634302,-9.99158972551082e-11,FALSE
tan,9,9,-67.61737815989434,2.7573909834937372e-11,FALSE
tan,6,6,-92.06634654682107,-4.9769062100226245e-11,FALSE
tan,6,6,-100.73274617175974,1.4546251840573858e-9,FALSE
tan,7,7,-84.38175171125818,-1.0000000797964321e-10,FALSE
tan,9,9,-150.0498979638978,0.007223604909870653,FALSE
tan,9,9,-151.9553674126063,0.032785118516461736,FALSE
tan,7,7,-107.25151137993481,4.9037048000141796e-5,FALSE
tan,9,9,-70.37617454047293,2.095532867117625e-8,FALSE
tan,9,9,-67.97791388001671,2.2674383105261298e-9,FALSE
tan,7,7,-86.48133148342305,0.019534604824869805,FALSE
tan,5,3,-110.79040634070692,0.1268677753512797,TRUE
tan,6,6,-72.7775862728553,-9.054992477258437e-11,FALSE
tan,8,8,-93.49982201725464,1.244876082764688e-10,FALSE
tan,2,2,-128.5470475188748,-1.000000082690371e-10,FALSE
tan,7,7,-86.29260410418567,-9.489353025500765e-11,FALSE
tan,5,3,-160.5405672937476,2.911609106474928e-10,TRUE
tan,6,6,-110.78554022711621,-1.000000081188923e-10,FALSE
tan,8,8,-113.91424276735569,-9.202795872858626e-11,FALSE
tan,1,1,-20.0768304129082,-1.0000000826903463e-10,FALSE
tan,0,0,-103.12737940195355,-1.0000000826899675e-10,FALSE
tan,1,1,-19.23703382268961,-1.0000000826903672e-10,FALSE
tan,1,1,-16.81186912508232,-1.0000000826215367e-10,FALSE
tan,1,1,-35.277208546137075,-1.0000000826903582e-10,FALSE
tan,6,6,-97.88300314436235,-1.0000000792673676e-10,FALSE
tan,7,7,-61.19816739427059,-9.984777235720129e-11,FALSE
tan,6,6,-99.56410924800072,-9.918020629475538e-11,FALSE
tan,8,8,-116.05199330441151,9.344063185646577e-7,FALSE
tan,5,8,-180.87188904566926,4.407608119452256e-6,TRUE
tan,0,0,-81.95482536878886,-1.000000082690371e-10,FALSE
tan,9,9,-71.36081718981899,8.845998887601353e-8,FALSE
tan,4,9,-113.99532180907927,0.6930901589633671,FALSE
tan,8,8,-100.80087177617868,1.1590769926443653e-7,FALSE
tan,1,1,-25.85104201086102,-1.0000000825693987e-10,FALSE
tan,8,9,-123.09320103693231,0.19714526340641444,FALSE
tan,6,6,-84.2768642550047,-1.000000045953184e-10,FALSE
tan,8,8,-97.20649164407966,-9.999960733463552e-11,FALSE
tan,5,6,-98.7619171293937,0.13380205679680937,TRUE
tan,0,0,-75.86429338248156,1.3795177548808048e-9,FALSE
tan,8,8,-136.1357777816237,-1.0000000238782252e-10,FALSE
tan,9,4,-107.84723703369961,0.6262464874794421,FALSE
tan,0,0,-94.09000222207086,-1.000000082690367e-10,FALSE
tan,0,0,-113.03281972872246,-1.0000000799324976e-10,FALSE
tan,6,6,-163.56505995753452,1.7452695036678228e-7,FALSE
tan,7,4,-140.63797187478167,1.022366666614857,FALSE
tan,4,4,-116.99748690797752,-1.0000000813530883e-10,FALSE
tan,1,1,-20.079312601808724,-1.0000000826901032e-10,FALSE
tan,3,3,-103.65786894085643,2.9296632746910527e-6,FALSE
tan,1,1,-13.594637636792603,-1.000000082686015e-10,FALSE
tan,6,6,-72.44232937232373,-1.0000000826889668e-10,FALSE
tan,4,4,-127.91466483420479,0.01740248982379133,FALSE
tan,1,1,-28.0221687209111,-9.999848380260103e-11,FALSE
